hidden_size,num_epochs,batch_size,learning_rate,dropout_prob,MSE,R2
"[64, 64, 64]",199,128,0.001,0.0,0.0075047113932669,0.966137009863796
"[64, 64, 64]",107,128,0.001,0.1,0.0247226171195507,0.8834247423541908
"[64, 64, 64]",64,128,0.001,0.2,0.0392233803868293,0.7952645174076916
"[16, 8, 16]",200,128,0.001,0.0,0.0076461830176413,0.9651469227146756
"[16, 8, 16]",92,128,0.001,0.1,0.0520677454769611,0.7097113170513956
"[16, 8, 16]",89,128,0.001,0.2,0.0885392427444458,0.3206478359481597
"[32, 16, 32]",198,128,0.001,0.0,0.0081041250377893,0.9630949141695916
"[32, 16, 32]",83,128,0.001,0.1,0.0404247976839542,0.7831065590174735
"[32, 16, 32]",95,128,0.001,0.2,0.0319262370467186,0.8440763611305436
"[64, 32, 64]",199,128,0.001,0.0,0.0075503131374716,0.9656740533290664
"[64, 32, 64]",77,128,0.001,0.1,0.0285575818270444,0.8618724076452984
"[64, 32, 64]",128,128,0.001,0.2,0.0318239144980907,0.8384929226841844
"[16, 32, 16]",200,128,0.001,0.0,0.0078873429447412,0.9642553671257168
"[16, 32, 16]",113,128,0.001,0.1,0.0246386006474494,0.878740376181634
"[16, 32, 16]",48,128,0.001,0.2,0.0774986967444419,0.4570007860046656
"[32, 64, 32]",197,128,0.001,0.0,0.0074877422302961,0.966098571605308
"[32, 64, 32]",52,128,0.001,0.1,0.0323885381221771,0.8404380118074554
"[32, 64, 32]",131,128,0.001,0.2,0.0279312748461961,0.8571621942344194
"[32, 64, 32]",199,128,0.001,0.0,0.0073768678121268,0.9663732750780498
"[32, 64, 32]",63,128,0.001,0.1,0.0343157462775707,0.831752560911721
"[32, 64, 32]",96,128,0.001,0.2,0.0355965010821819,0.8133211781994162
"[128, 128, 128]",196,128,0.001,0.0,0.0074619376100599,0.9664316541835692
"[128, 128, 128]",56,128,0.001,0.1,0.0242382995784282,0.884219685738409
"[128, 128, 128]",68,128,0.001,0.2,0.0294536724686622,0.8547054258295079
"[256, 256, 256]",199,128,0.001,0.0,0.0073855598457157,0.9667749553252152
"[256, 256, 256]",56,128,0.001,0.1,0.0212485082447528,0.9016767712585976
"[256, 256, 256]",105,128,0.001,0.2,0.0209214203059673,0.9027659153919944
"[512, 512, 512]",199,128,0.001,0.0,0.0071118562482297,0.9678442586389728
"[512, 512, 512]",153,128,0.001,0.1,0.0124353943392634,0.9431805452554476
"[512, 512, 512]",59,128,0.001,0.2,0.0217759665101766,0.9014579671345108
"[128, 64, 128]",198,128,0.001,0.0,0.0077585349790751,0.9649429441761166
"[128, 64, 128]",155,128,0.001,0.1,0.0174613986164331,0.9189825905045822
"[128, 64, 128]",102,128,0.001,0.2,0.0274968985468149,0.8661356825820193
"[256, 128, 256]",198,128,0.001,0.0,0.0074553634040057,0.9663006869252736
"[256, 128, 256]",72,128,0.001,0.1,0.0209071021527051,0.9022508700870424
"[256, 128, 256]",131,128,0.001,0.2,0.0203513372689485,0.9070116258072812
"[512, 256, 512]",197,128,0.001,0.0,0.0072616431862115,0.9672577969778272
"[512, 256, 512]",81,128,0.001,0.1,0.0167914796620607,0.921190678139614
"[512, 256, 512]",45,128,0.001,0.2,0.0288681965321302,0.8619691196493242
"[64, 128, 64]",197,128,0.001,0.0,0.0075282352045178,0.9660624765949064
"[64, 128, 64]",98,128,0.001,0.1,0.0234196614474058,0.8918507021879434
"[64, 128, 64]",108,128,0.001,0.2,0.0260197184979915,0.8748370370279677
"[128, 256, 128]",200,128,0.001,0.0,0.0074528609402477,0.9664308595243948
"[128, 256, 128]",77,128,0.001,0.1,0.0201382767409086,0.9051369546264474
"[128, 256, 128]",94,128,0.001,0.2,0.0253671091049909,0.8776394681296095
"[256, 512, 256]",197,128,0.001,0.0,0.0073538068681955,0.9668717911774956
"[256, 512, 256]",69,128,0.001,0.1,0.0193998422473669,0.911992094695078
"[256, 512, 256]",99,128,0.001,0.2,0.0205447692424058,0.9028557512663684
"[16, 16, 16]",82,128,0.01,0.0,0.0078308535739779,0.964749979187169
"[16, 16, 16]",17,128,0.01,0.1,0.03658889234066,0.8139217018389678
"[16, 16, 16]",76,128,0.01,0.2,0.0372938960790634,0.8121449184159076
"[32, 32, 32]",60,128,0.01,0.0,0.0073409560136497,0.9671892013266706
"[32, 32, 32]",54,128,0.01,0.1,0.0186046455055475,0.9083713688427588
"[32, 32, 32]",69,128,0.01,0.2,0.0210918635129928,0.9029993450157464
"[64, 64, 64]",57,128,0.01,0.0,0.0069764340296387,0.9683354544322322
"[64, 64, 64]",45,128,0.01,0.1,0.014211693778634,0.9368539114574638
"[64, 64, 64]",47,128,0.01,0.2,0.0218510739505291,0.8936636573062534
"[16, 8, 16]",63,128,0.01,0.0,0.0075446185655891,0.9660376659456194
"[16, 8, 16]",85,128,0.01,0.1,0.0246422383934259,0.8819462666440742
"[16, 8, 16]",88,128,0.01,0.2,0.0570609793066978,0.6752816255566014
"[32, 16, 32]",74,128,0.01,0.0,0.0071980087086558,0.9671077133781366
"[32, 16, 32]",83,128,0.01,0.1,0.0135356932878494,0.9401518108690398
"[32, 16, 32]",32,128,0.01,0.2,0.0287181362509727,0.8510621859038161
"[64, 32, 64]",36,128,0.01,0.0,0.0072317644953727,0.9670900825610156
"[64, 32, 64]",51,128,0.01,0.1,0.0137608349323272,0.9367814280458632
"[64, 32, 64]",76,128,0.01,0.2,0.0165328569710254,0.9222057179341407
"[16, 32, 16]",144,128,0.01,0.0,0.0071965400129556,0.967719536493609
"[16, 32, 16]",45,128,0.01,0.1,0.0203031040728092,0.8955401839441904
"[16, 32, 16]",65,128,0.01,0.2,0.0255861543118953,0.8776664230696628
"[32, 64, 32]",107,128,0.01,0.0,0.0070358491502702,0.9680154101176908
"[32, 64, 32]",45,128,0.01,0.1,0.01641078107059,0.9222716843835512
"[32, 64, 32]",52,128,0.01,0.2,0.0193593576550483,0.9051622457093328
"[32, 64, 32]",47,128,0.01,0.0,0.0072700921446084,0.9670331411517658
"[32, 64, 32]",36,128,0.01,0.1,0.0188636761158704,0.906334135069624
"[32, 64, 32]",43,128,0.01,0.2,0.0221659913659095,0.8873071053456467
"[128, 128, 128]",46,128,0.01,0.0,0.0069519346579909,0.9687150145220458
"[128, 128, 128]",58,128,0.01,0.1,0.0105806738138198,0.951891570450664
"[128, 128, 128]",77,128,0.01,0.2,0.0138622894883155,0.9342447274198172
"[256, 256, 256]",67,128,0.01,0.0,0.0070615168660879,0.9677204506816824
"[256, 256, 256]",48,128,0.01,0.1,0.0102389138191938,0.9535353451068516
"[256, 256, 256]",43,128,0.01,0.2,0.0129805589094758,0.9376284359196572
"[512, 512, 512]",79,128,0.01,0.0,0.0064865718595683,0.9703802061924754
"[512, 512, 512]",47,128,0.01,0.1,0.0096689127385616,0.9574958891063692
"[512, 512, 512]",95,128,0.01,0.2,0.0093692122027277,0.9576271123273252
"[128, 64, 128]",46,128,0.01,0.0,0.0070595708675682,0.9674077697035782
"[128, 64, 128]",48,128,0.01,0.1,0.0120683889836072,0.944087194714001
"[128, 64, 128]",56,128,0.01,0.2,0.016013303771615,0.9258925143254052
"[256, 128, 256]",75,128,0.01,0.0,0.0066930223256349,0.9694956359072984
"[256, 128, 256]",32,128,0.01,0.1,0.0119788693264126,0.944159972046345
"[256, 128, 256]",60,128,0.01,0.2,0.011412214487791,0.9477388456039796
"[512, 256, 512]",75,128,0.01,0.0,0.006286883726716,0.9718511468387868
"[512, 256, 512]",87,128,0.01,0.1,0.0086364708840847,0.960942656236367
"[512, 256, 512]",42,128,0.01,0.2,0.0119604403153061,0.9449280141999772
"[64, 128, 64]",40,128,0.01,0.0,0.0073119006119668,0.9674275139183977
"[64, 128, 64]",54,128,0.01,0.1,0.0137234712019562,0.9355032180456958
"[64, 128, 64]",29,128,0.01,0.2,0.0197619330137968,0.9060025130962062
"[128, 256, 128]",80,128,0.01,0.0,0.0067509701475501,0.969464017333828
"[128, 256, 128]",66,128,0.01,0.1,0.0108121251687407,0.950105275722126
"[128, 256, 128]",57,128,0.01,0.2,0.0136543856933712,0.938218204436326
"[256, 512, 256]",107,128,0.01,0.0,0.0063347844406962,0.9714367543764468
"[256, 512, 256]",86,128,0.01,0.1,0.0090356413275003,0.959036146960861
"[256, 512, 256]",88,128,0.01,0.2,0.010919583030045,0.9500413403842592
"[16, 16, 16]",21,128,0.1,0.0,0.0105853183194994,0.9486096187629368
"[32, 32, 32]",22,128,0.1,0.0,0.0073870094493031,0.9664568412868988
"[32, 32, 32]",36,128,0.1,0.1,0.0129101714119315,0.938477753951302
"[32, 32, 32]",28,128,0.1,0.2,0.0463183671236038,0.7134259641687726
"[64, 64, 64]",19,128,0.1,0.0,0.0071819336153566,0.967239178356256
"[64, 64, 64]",19,128,0.1,0.1,0.0125412624329328,0.9385774452967084
"[64, 64, 64]",50,128,0.1,0.2,0.0140354046598076,0.9349657793189496
"[16, 8, 16]",14,128,0.1,0.0,0.0075500723905861,0.9654706860617844
"[32, 16, 32]",24,128,0.1,0.0,0.0077520785853266,0.9636236247009226
"[32, 16, 32]",37,128,0.1,0.1,0.016848087310791,0.9261098575335523
"[32, 16, 32]",36,128,0.1,0.2,0.0381114929914474,0.7819462442073511
"[64, 32, 64]",13,128,0.1,0.0,0.0074635692872107,0.9665243237312784
"[64, 32, 64]",44,128,0.1,0.1,0.0110743110999464,0.9508095509934588
"[64, 32, 64]",23,128,0.1,0.2,0.0203615892678499,0.9114753780400542
"[16, 32, 16]",35,128,0.1,0.0,0.0073757455684244,0.9676616829191362
"[16, 32, 16]",24,128,0.1,0.1,0.0319446101784706,0.8342000963719244
"[32, 64, 32]",39,128,0.1,0.0,0.0074038715101778,0.9662713654342237
"[32, 64, 32]",24,128,0.1,0.1,0.0156947076320648,0.9276208376021782
"[32, 64, 32]",35,128,0.1,0.2,0.0387041866779327,0.7863412979950867
"[32, 64, 32]",30,128,0.1,0.0,0.0077606476843357,0.9663358987799592
"[32, 64, 32]",73,128,0.1,0.1,0.0192483998835086,0.9051474506882312
"[32, 64, 32]",15,128,0.1,0.2,0.0377775579690933,0.8115532552277765
"[128, 128, 128]",23,128,0.1,0.0,0.0067888195626437,0.9688098675801924
"[128, 128, 128]",20,128,0.1,0.1,0.010968605056405,0.9487276341929812
"[128, 128, 128]",50,128,0.1,0.2,0.0127419987693429,0.9425423197092602
"[256, 256, 256]",17,128,0.1,0.0,0.0073286457918584,0.9665025685419446
"[256, 256, 256]",27,128,0.1,0.1,0.0085117984563112,0.961091467537088
"[256, 256, 256]",24,128,0.1,0.2,0.0122774578630924,0.9449089638644846
"[512, 512, 512]",38,128,0.1,0.0,0.0063915555365383,0.9715868826817752
"[512, 512, 512]",48,128,0.1,0.1,0.0083367871120572,0.9619944785780248
"[512, 512, 512]",51,128,0.1,0.2,0.0097935749217867,0.9557851175157802
"[128, 64, 128]",36,128,0.1,0.0,0.0065701794810593,0.9708205277751428
"[128, 64, 128]",29,128,0.1,0.1,0.0109268026426434,0.94908121918654
"[128, 64, 128]",32,128,0.1,0.2,0.0135650783777236,0.9368786233036634
"[256, 128, 256]",21,128,0.1,0.0,0.0066273687407374,0.9708893129396248
"[256, 128, 256]",19,128,0.1,0.1,0.009651381522417,0.9565086611744774
"[256, 128, 256]",40,128,0.1,0.2,0.0110628064721822,0.9484321215225612
"[512, 256, 512]",18,128,0.1,0.0,0.0068228570744395,0.9700984371356948
"[512, 256, 512]",81,128,0.1,0.1,0.0079324906691908,0.9647687530240308
"[512, 256, 512]",38,128,0.1,0.2,0.0101563148200511,0.9528311490509992
"[64, 128, 64]",32,128,0.1,0.0,0.0080647226423025,0.9625270186851236
"[64, 128, 64]",55,128,0.1,0.1,0.0202722903341054,0.8985934364215113
"[64, 128, 64]",28,128,0.1,0.2,0.0233108736574649,0.8912307446777571
"[128, 256, 128]",21,128,0.1,0.0,0.0072185238823294,0.9676058401643464
"[128, 256, 128]",36,128,0.1,0.1,0.0103133842349052,0.9544846317274328
"[128, 256, 128]",44,128,0.1,0.2,0.0135649377480149,0.93461302282946
"[256, 512, 256]",58,128,0.1,0.0,0.0065652783960103,0.9688734343650914
"[256, 512, 256]",46,128,0.1,0.1,0.009170725941658,0.9594371053094076
"[256, 512, 256]",39,128,0.1,0.2,0.010304344817996,0.9510209206195488
"[16, 16, 16]",200,256,0.001,0.0,0.0094721317291259,0.9567043963687468
"[16, 16, 16]",125,256,0.001,0.1,0.0455651842057704,0.7448218946639831
"[16, 16, 16]",117,256,0.001,0.2,0.0596061050891876,0.6294411870013293
"[32, 32, 32]",200,256,0.001,0.0,0.0089134853333234,0.9592409979652692
"[32, 32, 32]",74,256,0.001,0.1,0.0422435887157917,0.776565001513801
"[32, 32, 32]",123,256,0.001,0.2,0.0471353344619274,0.7420680775730362
"[64, 64, 64]",200,256,0.001,0.0,0.0086179282516241,0.9608018841646632
"[64, 64, 64]",112,256,0.001,0.1,0.0287674237042665,0.8569844772722559
"[64, 64, 64]",141,256,0.001,0.2,0.0317080207169055,0.848392022451786
"[16, 8, 16]",200,256,0.001,0.0,0.008182568475604,0.9628482308418216
"[16, 8, 16]",147,256,0.001,0.1,0.0439432226121425,0.7705101094859256
"[16, 8, 16]",112,256,0.001,0.2,0.0756076872348785,0.4846011378107975
"[32, 16, 32]",199,256,0.001,0.0,0.0089898901060223,0.958820072796018
"[32, 16, 32]",95,256,0.001,0.1,0.041115928441286,0.7968594834841746
"[32, 16, 32]",75,256,0.001,0.2,0.0635304823517799,0.6372740589887695
"[64, 32, 64]",199,256,0.001,0.0,0.0084732891991734,0.9614441482812648
"[64, 32, 64]",82,256,0.001,0.1,0.0369781963527202,0.8143079505956767
"[64, 32, 64]",59,256,0.001,0.2,0.0570239275693893,0.704144776604305
"[16, 32, 16]",200,256,0.001,0.0,0.0088902879506349,0.9595792440240484
"[16, 32, 16]",119,256,0.001,0.1,0.0410458967089653,0.7845135244789392
"[16, 32, 16]",106,256,0.001,0.2,0.0547190308570861,0.6841994675887053
"[32, 64, 32]",199,256,0.001,0.0,0.0086285099387168,0.9606877912616524
"[32, 64, 32]",67,256,0.001,0.1,0.0445961989462375,0.7765016292673528
"[32, 64, 32]",121,256,0.001,0.2,0.034382551908493,0.8242405779865474
"[32, 64, 32]",200,256,0.001,0.0,0.008907881565392,0.9591684328628646
"[32, 64, 32]",174,256,0.001,0.1,0.0281146336346864,0.8635311232732507
"[32, 64, 32]",184,256,0.001,0.2,0.0332140363752841,0.8275351774869794
"[128, 128, 128]",199,256,0.001,0.0,0.0083035370334982,0.962363129740602
"[128, 128, 128]",112,256,0.001,0.1,0.0253612380474805,0.8810607256297807
"[128, 128, 128]",82,256,0.001,0.2,0.0365662351250648,0.8233116055986458
"[256, 256, 256]",199,256,0.001,0.0,0.0084335841238498,0.9616525242163076
"[256, 256, 256]",54,256,0.001,0.1,0.0278054755181074,0.8675200592513006
"[256, 256, 256]",90,256,0.001,0.2,0.0258655212819576,0.8751806430903254
"[512, 512, 512]",199,256,0.001,0.0,0.0081016663461923,0.9633025964010048
"[512, 512, 512]",97,256,0.001,0.1,0.0186943728476762,0.91376266727917
"[512, 512, 512]",49,256,0.001,0.2,0.0301783718168735,0.8565076601816688
"[128, 64, 128]",200,256,0.001,0.0,0.008073778823018,0.96344926274066
"[128, 64, 128]",115,256,0.001,0.1,0.0258235242217779,0.8791555619252227
"[128, 64, 128]",160,256,0.001,0.2,0.0312570221722126,0.8515451308124355
"[256, 128, 256]",198,256,0.001,0.0,0.0083088492974638,0.9622580475334735
"[256, 128, 256]",58,256,0.001,0.1,0.0292554963380098,0.8594342407838758
"[256, 128, 256]",51,256,0.001,0.2,0.0435284562408924,0.7860728462195679
"[512, 256, 512]",200,256,0.001,0.0,0.0082233697175979,0.962606708240286
"[512, 256, 512]",86,256,0.001,0.1,0.0209471266716718,0.9048370148608058
"[512, 256, 512]",58,256,0.001,0.2,0.0297898948192596,0.857550082519406
"[64, 128, 64]",200,256,0.001,0.0,0.0086537059396505,0.9606326714542848
"[64, 128, 64]",66,256,0.001,0.1,0.0394658595323562,0.8070963579028521
"[64, 128, 64]",130,256,0.001,0.2,0.033168613910675,0.8300234841313474
"[128, 256, 128]",200,256,0.001,0.0,0.0079407086595892,0.9640353089276148
"[128, 256, 128]",57,256,0.001,0.1,0.0306689739227294,0.8573663036885713
"[128, 256, 128]",72,256,0.001,0.2,0.037232294678688,0.8206656323905872
"[256, 512, 256]",200,256,0.001,0.0,0.008236289024353,0.9628496832783906
"[256, 512, 256]",105,256,0.001,0.1,0.0206296704709529,0.9045817276724232
"[256, 512, 256]",104,256,0.001,0.2,0.0271940007805824,0.8724601371016427
"[16, 16, 16]",32,256,0.01,0.1,0.0340454019606113,0.823823121828098
"[16, 16, 16]",52,256,0.01,0.2,0.0330890156328678,0.8233154749634525
"[32, 32, 32]",94,256,0.01,0.0,0.0072537534870207,0.9671504462937908
"[32, 32, 32]",105,256,0.01,0.1,0.0185198578983545,0.9107312897923724
"[32, 32, 32]",43,256,0.01,0.2,0.027901105582714,0.8614767999565175
"[64, 64, 64]",196,256,0.01,0.0,0.0067076450213789,0.9698763315910558
"[64, 64, 64]",66,256,0.01,0.1,0.0137206483632326,0.9356722084541108
"[64, 64, 64]",50,256,0.01,0.2,0.0239482093602418,0.8823547311936801
"[16, 8, 16]",167,256,0.01,0.0,0.0077465763315558,0.9647071691007376
"[16, 8, 16]",50,256,0.01,0.1,0.0333167687058448,0.8325232281461198
"[16, 8, 16]",40,256,0.01,0.2,0.0587646998465061,0.6496412294982867
"[32, 16, 32]",117,256,0.01,0.0,0.0071244859136641,0.9677690498572404
"[32, 16, 32]",62,256,0.01,0.1,0.0216367915272712,0.8971845832035152
"[32, 16, 32]",70,256,0.01,0.2,0.0293185450136661,0.8521575086232155
"[64, 32, 64]",64,256,0.01,0.0,0.0075001013465225,0.965805083788262
"[64, 32, 64]",50,256,0.01,0.1,0.0162423476576805,0.9264953397856062
"[64, 32, 64]",44,256,0.01,0.2,0.0256767887622118,0.872936070994392
"[16, 32, 16]",127,256,0.01,0.0,0.0071466201916337,0.9679659164897396
"[16, 32, 16]",64,256,0.01,0.1,0.0261568985879421,0.8710756418341712
"[16, 32, 16]",40,256,0.01,0.2,0.0406510978937149,0.7724501684484067
"[32, 64, 32]",158,256,0.01,0.0,0.0072338031604886,0.9675733555610996
"[32, 64, 32]",79,256,0.01,0.1,0.0178853962570428,0.9143425750006516
"[32, 64, 32]",55,256,0.01,0.2,0.0256095454096794,0.8736731829616105
"[32, 64, 32]",97,256,0.01,0.0,0.0072930417954921,0.9672286932111532
"[32, 64, 32]",82,256,0.01,0.1,0.0174784585833549,0.916233122426732
"[32, 64, 32]",72,256,0.01,0.2,0.0212472397834062,0.8946667076943827
"[128, 128, 128]",42,256,0.01,0.0,0.0074304789304733,0.96631877431659
"[128, 128, 128]",52,256,0.01,0.1,0.0128981629386544,0.941992449843983
"[128, 128, 128]",67,256,0.01,0.2,0.0161611009389162,0.9212814105897724
"[256, 256, 256]",158,256,0.01,0.0,0.0065839602611958,0.9700394684291576
"[256, 256, 256]",36,256,0.01,0.1,0.0128126535564661,0.9410845001061178
"[256, 256, 256]",84,256,0.01,0.2,0.013701437972486,0.936506335231905
"[512, 512, 512]",149,256,0.01,0.0,0.0064554312266409,0.9710612306848748
"[512, 512, 512]",37,256,0.01,0.1,0.0115577382966876,0.9483333481574598
"[512, 512, 512]",50,256,0.01,0.2,0.0125764142721891,0.9420740735972049
"[128, 64, 128]",87,256,0.01,0.0,0.0071691069751977,0.967474814688957
"[128, 64, 128]",58,256,0.01,0.1,0.0138559406623244,0.9368693538465028
"[128, 64, 128]",60,256,0.01,0.2,0.0173661541193723,0.9193662502772711
"[256, 128, 256]",95,256,0.01,0.0,0.0069098602980375,0.9690074824810736
"[256, 128, 256]",83,256,0.01,0.1,0.0110867209732532,0.9493701674016468
"[256, 128, 256]",58,256,0.01,0.2,0.0143958702683448,0.9344799644486842
"[512, 256, 512]",103,256,0.01,0.0,0.0065571730956435,0.9706624931836796
"[512, 256, 512]",65,256,0.01,0.1,0.0107869077473878,0.9525158446992852
"[512, 256, 512]",96,256,0.01,0.2,0.0109237376600503,0.950406317694695
"[64, 128, 64]",117,256,0.01,0.0,0.0071728099137544,0.9679040014928522
"[64, 128, 64]",43,256,0.01,0.1,0.0164362825453281,0.9186592456598308
"[64, 128, 64]",97,256,0.01,0.2,0.0186709202826023,0.913326208697986
"[128, 256, 128]",94,256,0.01,0.0,0.0070067392662167,0.968254822057554
"[128, 256, 128]",37,256,0.01,0.1,0.0142659805715084,0.9343081640123856
"[128, 256, 128]",51,256,0.01,0.2,0.0179023817181587,0.916809123423746
"[256, 512, 256]",136,256,0.01,0.0,0.0066828383132815,0.9700966886956008
"[256, 512, 256]",56,256,0.01,0.1,0.0108073893934488,0.9509883484136984
"[256, 512, 256]",31,256,0.01,0.2,0.0161954779177904,0.9258186661599938
"[16, 16, 16]",19,256,0.1,0.0,0.0088029270991683,0.9583706486699818
"[16, 16, 16]",22,256,0.1,0.1,0.0494047775864601,0.7427050462730564
"[32, 32, 32]",39,256,0.1,0.0,0.0073227137327194,0.9672405416967256
"[32, 32, 32]",19,256,0.1,0.1,0.0209607705473899,0.8951055082180586
"[32, 32, 32]",52,256,0.1,0.2,0.0362007394433021,0.8079007747928316
"[64, 64, 64]",29,256,0.1,0.0,0.0070809642784297,0.9679587842919798
"[64, 64, 64]",37,256,0.1,0.1,0.0135899921879172,0.9377447559851408
"[64, 64, 64]",40,256,0.1,0.2,0.0215261597186326,0.8979595508466949
"[16, 8, 16]",22,256,0.1,0.1,0.0929469466209411,0.2605142105993546
"[32, 16, 32]",33,256,0.1,0.0,0.0076447827741503,0.9664036689557004
"[32, 16, 32]",20,256,0.1,0.2,0.0473349876701831,0.744849915496909
"[64, 32, 64]",31,256,0.1,0.1,0.0139062302187085,0.9343310791488356
"[64, 32, 64]",37,256,0.1,0.2,0.0219559054821729,0.8929247441662294
"[16, 32, 16]",27,256,0.1,0.0,0.0083904173225164,0.9609653118440056
"[16, 32, 16]",27,256,0.1,0.1,0.0901937410235405,0.2680698420287438
"[32, 64, 32]",51,256,0.1,0.0,0.0073297033086419,0.966188885236366
"[32, 64, 32]",33,256,0.1,0.1,0.0231281034648418,0.8789642597232844
"[32, 64, 32]",48,256,0.1,0.2,0.0372068956494331,0.7980017804611284
"[32, 64, 32]",46,256,0.1,0.0,0.0070348787121474,0.967339295470219
"[32, 64, 32]",14,256,0.1,0.1,0.0404534228146076,0.798944191016249
"[32, 64, 32]",27,256,0.1,0.2,0.0216580629348754,0.9007883078198144
"[128, 128, 128]",38,256,0.1,0.0,0.007107735145837,0.9672248880061076
"[128, 128, 128]",37,256,0.1,0.1,0.0111931776627898,0.9501024504519484
"[128, 128, 128]",39,256,0.1,0.2,0.0175701286643743,0.910635871385161
"[256, 256, 256]",42,256,0.1,0.0,0.0066543449647724,0.970263368600386
"[256, 256, 256]",53,256,0.1,0.1,0.0096017122268676,0.9578579315738072
"[256, 256, 256]",42,256,0.1,0.2,0.0132649932056665,0.9396310938549058
"[512, 512, 512]",46,256,0.1,0.0,0.0066009080037474,0.9698081640060402
"[512, 512, 512]",30,256,0.1,0.1,0.0098671838641166,0.9546395189861256
"[512, 512, 512]",27,256,0.1,0.2,0.0115920677781105,0.9436134859625958
"[128, 64, 128]",67,256,0.1,0.0,0.006898920983076,0.9684344014630516
"[128, 64, 128]",29,256,0.1,0.1,0.0107790688052773,0.950566586832666
"[128, 64, 128]",32,256,0.1,0.2,0.0148019222542643,0.9299274518578988
"[256, 128, 256]",55,256,0.1,0.0,0.0067547298967838,0.9694082884105956
"[256, 128, 256]",43,256,0.1,0.1,0.0098331477493047,0.9541536670982456
"[256, 128, 256]",42,256,0.1,0.2,0.0121995219960808,0.9398323448232142
"[512, 256, 512]",39,256,0.1,0.0,0.0067772124893963,0.9697489578065996
"[512, 256, 512]",18,256,0.1,0.1,0.0116113666445016,0.9444197126894218
"[512, 256, 512]",58,256,0.1,0.2,0.009750229306519,0.9545742544229447
"[64, 128, 64]",52,256,0.1,0.0,0.0069780331104993,0.969247575756305
"[64, 128, 64]",26,256,0.1,0.1,0.0117131881415843,0.9486609260499804
"[64, 128, 64]",37,256,0.1,0.2,0.0150565365329384,0.9267797651852648
"[128, 256, 128]",43,256,0.1,0.0,0.0066080554388463,0.9703433569888976
"[128, 256, 128]",32,256,0.1,0.1,0.0093212341889739,0.9573737644980774
"[128, 256, 128]",55,256,0.1,0.2,0.011622691527009,0.9481571224150404
"[256, 512, 256]",45,256,0.1,0.0,0.0075622834265232,0.9652195922259068
"[256, 512, 256]",42,256,0.1,0.1,0.0079009076580405,0.9644586434276786
"[256, 512, 256]",43,256,0.1,0.2,0.0135297402739524,0.935515872594557
"[16, 16, 16]",200,512,0.001,0.0,0.0106477681547403,0.9508371686522196
"[16, 16, 16]",112,512,0.001,0.1,0.0690097138285636,0.5730959138992378
"[16, 16, 16]",115,512,0.001,0.2,0.0885332077741622,0.386201267147604
"[32, 32, 32]",200,512,0.001,0.0,0.0100411130115389,0.953619501942302
"[32, 32, 32]",105,512,0.001,0.1,0.0511448085308074,0.7453297168778006
"[32, 32, 32]",118,512,0.001,0.2,0.0690357089042663,0.5912476123532797
"[64, 64, 64]",200,512,0.001,0.0,0.0112630352377891,0.9480454333148576
"[64, 64, 64]",79,512,0.001,0.1,0.0557812862098217,0.704029922306264
"[64, 64, 64]",118,512,0.001,0.2,0.052445650100708,0.7285702331783178
"[16, 8, 16]",200,512,0.001,0.0,0.0106000090017914,0.9505230967210752
"[16, 8, 16]",131,512,0.001,0.1,0.070134162902832,0.5949703390758574
"[32, 16, 32]",200,512,0.001,0.0,0.0111017264425754,0.9489723223863282
"[32, 16, 32]",81,512,0.001,0.1,0.0684286057949066,0.6271183033430556
"[32, 16, 32]",82,512,0.001,0.2,0.0863391757011413,0.5133585550964992
"[64, 32, 64]",199,512,0.001,0.0,0.0099948951974511,0.9541313499854098
"[64, 32, 64]",114,512,0.001,0.1,0.0477658063173294,0.7554102253033472
"[64, 32, 64]",116,512,0.001,0.2,0.0563404783606529,0.7028469193306173
"[16, 32, 16]",200,512,0.001,0.0,0.0120195457711815,0.9440507282572952
"[16, 32, 16]",111,512,0.001,0.1,0.058284368366003,0.6940795113625653
"[16, 32, 16]",121,512,0.001,0.2,0.0851008594036102,0.4205827190191282
"[32, 64, 32]",200,512,0.001,0.0,0.0103579880669713,0.9525073664253868
"[32, 64, 32]",72,512,0.001,0.1,0.0523331090807914,0.7250812163023892
"[32, 64, 32]",164,512,0.001,0.2,0.0558063238859176,0.6866628916464868
"[32, 64, 32]",200,512,0.001,0.0,0.0099879456683993,0.9541011473842688
"[32, 64, 32]",108,512,0.001,0.1,0.0460521206259727,0.756851812804524
"[32, 64, 32]",102,512,0.001,0.2,0.0684686005115509,0.6098850166843401
"[128, 128, 128]",200,512,0.001,0.0,0.0097372541204094,0.955394304479068
"[128, 128, 128]",82,512,0.001,0.1,0.0395115464925766,0.8041363197600303
"[128, 128, 128]",130,512,0.001,0.2,0.0458773225545883,0.7746790101355951
"[256, 256, 256]",200,512,0.001,0.0,0.0097040953114628,0.9554414300614306
"[256, 256, 256]",114,512,0.001,0.1,0.0284416750073432,0.8621767315828347
"[256, 256, 256]",74,512,0.001,0.2,0.0422214455902576,0.7934781498753948
"[512, 512, 512]",200,512,0.001,0.0,0.009872555732727,0.9551812392439404
"[512, 512, 512]",82,512,0.001,0.1,0.0246538296341896,0.8837304887110183
"[512, 512, 512]",112,512,0.001,0.2,0.0292390845715999,0.8593419389968106
"[128, 64, 128]",200,512,0.001,0.0,0.0102871628478169,0.9523249415113608
